Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet
12845.0,3.0,0.0,0.0,3.0,2.0,Lmaoooo!!!!!!!!!!!! @King_Komo: Paukštis rankoje vertas dviejų krūme. http://t.co/50Ye6jAADU
12846.0,3.0,0.0,3.0,0.0,1.0,"LmaooooRT @BakeGriffin Prisimeni, kai jūs visos kalės maždaug tokiu metu pernai buvo Lotoso gėlių bombos"
12849.0,3.0,0.0,3.0,0.0,1.0,Lmaoooooo &#171;@PubesOnFleeK: That bitch striptizas žmogžudystės vietoje &#8220;@ItsDollyCouture: Mano nuomonė &#128525; http://t.co/oiJizl0naF
12850.0,3.0,0.0,1.0,2.0,2.0,"2,Lmaoooooo @ Supreme yra šiukšlė. Spėju, kad Bape irgi šiukšlynas, a?"
12851.0,3.0,0.0,3.0,0.0,1.0,Lmaoooooo RT @HeauxmerSimpson RT @iluvfashion618 Dre tikrai yra didelė negraži kalė. Jis storas kaip šūdas.
12854.0,3.0,0.0,3.0,0.0,1.0,Lmaoooooooo RT @Chollie_Grapes: Išmetė šūdą iš manęs. Fuck wrong with her. Aš tobulas kaip angelas putė
12856.0,3.0,0.0,3.0,0.0,1.0,Lmfao RT @GahDamnAnimal: Riebios merginos su aptemptais drabužiais atrodo kaip pusiau atidaryta sausainių skardinė.
12857.0,3.0,0.0,3.0,0.0,1.0,"Lmfao RT @Luvv_55st Eating pussy RT @DanaBlack55st: RT @CreativeBlair: Aš labai noriu, kad man nuimtų breketus, jie trukdo &#128553;&#128553;"
12858.0,3.0,0.0,0.0,3.0,2.0,Lmfao RT @NYDailyNews: Niujorko @Yankees laimėjo 27 Pasaulio serijos titulus &#8211;&#160;daugiausiai per visą istoriją.
12860.0,3.0,0.0,3.0,0.0,1.0,Lmfao Visos kalės yra prostitutės.
12862.0,3.0,0.0,3.0,0.0,1.0, Lmfao bet mes nesikalbame gtfoh &#128514;&#128514; kalė aš atspėjau! &amp; aš buvau teisus &#128514;&#128527;
12865.0,3.0,1.0,2.0,0.0,1.0,Lmfao niggas klasėje buvo užlipęs ant šiukšlių dėžės.
12866.0,3.0,0.0,1.0,2.0,2.0,"2,Lmfao no you didnt RT @SS4_Fresh: @vivelacourtney gavo mielą naują avi ir visa kita, bet ji per sena spalvotiems kontaktams &#128073;&#128064;&#128584;"
12868.0,3.0,0.0,3.0,0.0,1.0,Lmfao tai čia kažkoks tiesiai šviesiai atsilikęs šūdas
12870.0,3.0,1.0,2.0,0.0,1.0,"Lmfao žiūriu Brokeback Mountain su Taylor, nes abu niekada jo nematėme aha #queers @mckinley719"
12871.0,3.0,0.0,3.0,0.0,1.0,"Lmfao... o aš pamiršau... rašau tau dabar RT @DaRealQuitaM: @VonshayeB Aš liepiau tau parašyti man, ką turiu nupirkti salotoms, kalė alkana"
12872.0,3.0,0.0,3.0,0.0,1.0," Lmfaooo nigga RT @SenorSteez: Nigga, yo lūpos atrodo kaip angliakasių kalės putė."
12873.0,3.0,0.0,3.0,0.0,1.0,"Lmfaooo šita kalė atsitrenkia į mano mašiną, skambina į policiją ir sako, kad tai mano kaltė &#128514;&#128514;&#128514;&#128514; kvailė kalė"
12874.0,3.0,0.0,3.0,0.0,1.0,Lmfaooo&#8220;@AdrienBroner: Dvi blogos kalės vienu metu man duoda galvą...... #oldPICS LOL http://t.co/Y4dXfH8nLv&#8221;
12875.0,3.0,0.0,3.0,0.0,1.0,Lmfaoooooo fizz baby mama pagrobė tą kalės sielą
12879.0,3.0,0.0,3.0,0.0,0.0,"1,LMFAooooooooo bro RT @BrandNewAndrew: Striptizo šokėjos tviteryje kalba apie tai, kiek pinigų jos uždirbo šįvakar. Kaip kalė aš tave apiplėšiu"
12881.0,3.0,0.0,3.0,0.0,1.0,Užrakinti 5 storas kales 1 kambaryje 5 dienoms tik su 5 Mcdoubles. Tai bado žaidimai.
12884.0,3.0,0.0,3.0,0.0,1.0," Lol @ active RT @SherinaVictoria: Idgaf apie aktyvią hoe tol, kol ji nedulkina mano vyro. reikia išmokti rūpintis savo reikalais."
12885.0,3.0,0.0,3.0,0.0,1.0,Lol @ man kitą kartą kalė
12886.0,3.0,1.0,2.0,0.0,1.0,"Lol Tėvas turi kales, kurios šiame vaizdo įraše ant savęs pila arizonos arbatą"
12888.0,3.0,1.0,1.0,2.0,0.0,"1, Lol Aš sekiau tą kalę tik tam, kad galėčiau ją atsekti, nes ji kalba šūdą, šūdą su savo dviem"
12889.0,3.0,0.0,3.0,0.0,1.0,"Lol Man patinka, kai ppl galvoja, kad turiu žiūrėti į šalį, kaip į kekšę, kai pagaunu juos žiūrinčius į mane lmao LOOK AWAY HOE"
12891.0,6.0,1.0,1.0,4.0,1.0,"1,1,Lol Niekada nesupratau debilų, kurie naudojasi bankomatu ir moka 2 dolerių mokestį, kad gautų 20 dolerių ir įsipiltų juos į degalus, kad nereikėtų mokėti kredito kainos -_-"
12893.0,3.0,0.0,3.0,0.0,1.0,"Lol Aš pasakiau Kenzie's bf, kad nustosiu keiktis, o jis lol'd man į veidą, kaip bitch u don't even know me"
12894.0,3.0,0.0,2.0,1.0,1.0,"1,Lol Aš pasakiau savo broliui, kad esu gera krikščioniška mergina, jis pasakė, kad ne, tu esi sveika mergina."
12896.0,3.0,0.0,3.0,0.0,1.0,"1,Lol Jk Aš pakeičiau savo numerį ant jų ho*s"
12897.0,3.0,0.0,3.0,0.0,1.0,"Lol Lebron a bitch.. Dabar, kai grįžo krepšinis, atsisveikink su sporto centru.. Dabar tai Lebron centras.."
12901.0,3.0,0.0,3.0,0.0,1.0,"1,Lol RT @MsTamarShawnice Dauguma merginų, kurios eina į Enon, yra prostitutės arba reformuotos prostitutės."
12903.0,3.0,0.0,3.0,0.0,1.0,Lol iš tikrųjų kalė prašau užspringti mano riešutais.
12908.0,6.0,0.0,6.0,0.0,1.0,Lol kalė
12912.0,3.0,0.0,0.0,0.0,3.0,"2,Lol spalvotieji kontaktai suvaidinti."
12914.0,3.0,0.0,3.0,0.0,1.0, Lol pederastų komandos vamzdis jautiena
12920.0,3.0,0.0,3.0,0.0,1.0,Lol Gyvenimas padarė ją mergina
12921.0,3.0,0.0,3.0,0.0,1.0,"Lol žiūrėk, @LoveRHateMe_ yra Mike'o Browno tviteris. Pažiūrėkit, apie kokias šiukšles jis rašė lmao. Gentle Giant my ass #Ferguson"
12934.0,3.0,1.0,1.0,2.0,0.0,"1, Lol šis pirmakursis sakė, kodėl apsirengęs kaip kūdikis, tai taip atsilikęs, aš pasakiau, kad aš turiu omenyje, kad tu elgiesi kaip kūdikis, todėl gali ir apsirengti kaip kūdikis."
12935.0,3.0,0.0,3.0,0.0,1.0,"1,Lol, ši mergina juokiasi iš vaikinų, kad jų balsai lengvi, o aš tik sakau: Suka, tavo balsas gilesnis nei penkių vyrų kartu sudėjus."
12937.0,3.0,1.0,2.0,0.0,1.0,"Lol kai negras sako, kad pasiilgo tavęs, sakyk, kad manęs nepraleidžia, pasiilgau tavęs, kalė lmao"
12938.0,3.0,3.0,0.0,0.0,0.0,"0,0,Lol tu esi šūdinas melagis ir tikiuosi, kad tu mirsi :-)"
12939.0,3.0,0.0,3.0,0.0,1.0,"Lol!! &#8220;@ItzSweetz_Bitch: Ooop! QT @TiFFANY_P0RSCHE: Jūs, mažos pizdukės.&#8221;"
12940.0,3.0,2.0,1.0,0.0,0.0," Lol, taigi, kadangi esu iš pietų, automatiškai kalbu kaip šūdinas redneckas. Hahahaha, o kaip dėl fuck you, kvailas asile."
12941.0,6.0,0.0,6.0,0.0,1.0," Lol, kaip aš atrodau, laukdamas kitos negrų kalės.&#128514;&#128514;&#128514;&#128514;"
12945.0,3.0,0.0,3.0,0.0,1.0,"Lololololol Nenoriu būti hoe, bet tai buvo nyyce one"
12946.0,3.0,0.0,3.0,0.0,0.0,"1,Ilgi plaukai = putė bet kada, kai tik nori"
12947.0,3.0,0.0,3.0,0.0,0.0,"1,Ilgo kaklo užpakalio kalė lmbo"
12949.0,3.0,0.0,3.0,0.0,0.0,"1,Ilgakojinė kalė"
12951.0,3.0,0.0,3.0,0.0,0.0,"1,Pažiūrėk į mane. Ar atrodo, kad man tai rūpi? Arba pusė šūdo? Arba kvadratinė šaknis iš fuck. Ne. Mano šūdo nuolydis lygus nuliui."
12952.0,3.0,1.0,1.0,2.0,0.0,"1,Pažiūrėkit į tą TIKRĄJĮ... putė, išdykaujanti už uošvę."
12955.0,3.0,3.0,3.0,0.0,0.0,"0,0, Look at this coon ass nigga here..... Stovi ant prakeikto klozeto ir ieško savo vyriškumo...&#8230; http://t.co/3WyPsnRLu3"
12956.0,3.0,3.0,1.0,2.0,0.0,"0,1,1 Pažiūrėkit į šitą šūdiną kafiro šukuoseną. Tik negras http://t.co/lmWqJ1EtOa"
12957.0,3.0,3.0,0.0,0.0,0.0,"0, Pažiūrėkit į šitą mažą piderastą."
12958.0,3.0,0.0,2.0,1.0,1.0,"1,Pažiūrėkite į šią putlutę @YatchakHannah http://t.co/cPyO5YP005"
12961.0,3.0,1.0,1.0,2.0,0.0,"1,Pažiūrėkit į jus.. Dabar pažiūrėkite į mus.. Visi mano negrai atrodo kaip kekšės"
12964.0,3.0,0.0,3.0,0.0,1.0,"Look. Vadink mane storulėliu. Vadink mane kvailu storuliu. Sakyk, kad esu asilas. Kad ir kas bebūtų. Bet mes visi žinome, kad aš galiu repuoti, suka, užčiaupk burną hahaha."
12965.0,3.0,0.0,3.0,0.0,0.0,"1,Atrodė kaip tu, bet kartu atrodė kaip kokia nors baikerių kalė ar pankroko kalė iš 90-ųjų filmo."
12966.0,3.0,0.0,3.0,0.0,1.0,"Žiūrint į mano kalę, galiu lažintis, kad ji duos tau į kaulus"
12970.0,3.0,0.0,0.0,3.0,2.0,"Žiūrint atgal, man labiau patiko spalvotas. Grįžkime prie to"
12971.0,3.0,0.0,0.0,3.0,2.0,"Laukiu #NCAA ir #NBA krepšinio &#127936; netrukus valstijose #iubb #hoosiers #pacers #PacerNation ir, žinoma, duonos lazdelių."
12973.0,3.0,0.0,0.0,3.0,2.0,"Atrodo, kad šią savaitę siūlomiems federaliniams ginklų įstatymams trūksta #AWB. Tikiuosi, kad #žiniasklaida ir #antigun minia užsprings varnomis."
12974.0,3.0,0.0,1.0,2.0,2.0,"Atrodo kaip įrankis, bet praverčia kaip molinis plaktukas #fag @hOPPondis http://t.co/K7wqlAWRwM"
12975.0,3.0,0.0,0.0,3.0,2.0,"Atrodo, kad #Yankees šiemet varžysis su #Boston dėl Rytų rūsio #MLB"
12976.0,3.0,1.0,2.0,0.0,1.0,"Panašu, kad sekantis durnių maišas #teabaggeris, kuris bus karūnuotas gubernatoriumi, yra kažkoks guru vardu Ducey (rimuojasi su douchy) #azgov #azvotes #Tcot #gop"
12977.0,3.0,0.0,3.0,0.0,1.0,"Lord RT @Bbbnnnnnnas: @cocainemodel tiesiog užsičiaupk, tu apgailėtina kalė, tu tokia bevertė"
12978.0,3.0,0.0,3.0,0.0,1.0,"Viešpatie prašau, išvesk mane iš šitos geto užpakalio ligoninės &#128514;&#128514;"
12980.0,3.0,0.0,3.0,0.0,1.0,"Los kalė išmokė mane tikrosios gravitacijos reikšmės, kai jos kelnaitės pabučiavo jos kulkšnis!"
12981.0,3.0,0.0,3.0,0.0,1.0,"Los kalė man pasakė, kad jei mano vardas prasideda raide D, galiu dulkintis... A B C SHE GOT THE D"
12982.0,3.0,0.0,3.0,0.0,1.0,Los pizdukė pralaimėjo 3 taškais!!! &#128514;&#128514;&#128514;&#128514;&#128514; aš laimėjauNNNNNNNNNN
12983.0,3.0,1.0,1.0,2.0,0.0,"1, Daug mano draugų žaidžia 2naktį, G žaidžia prieš Heat, mano negras Louie žaidžia prieš Rutgers, o mano mergaitė TiF žaidžia WNBA finale."
12985.0,3.0,0.0,3.0,0.0,0.0,"1,Mėgstu kalės kovą"
12986.0,3.0,0.0,3.0,0.0,0.0,"1,Mėgstu storas merginas, aptemptus drabužius ir močiutės kelnaites seeeexxxaaaay."
12987.0,3.0,0.0,3.0,0.0,1.0,Mėgstu gauti savo kalės nuogybių &#128520;&#128520;&#128520;&#128520;&#128520;&#128520;&#128520;&#128520;&#128520;&#128520;
12988.0,3.0,0.0,3.0,0.0,0.0,"1, Mėgstu turėti abonementus, nes kai mano"
12989.0,3.0,0.0,0.0,0.0,3.0,"2,Meilė yra liepsnojantis paukštis. Ačiū už šią dainą @DAVID_LYNCH @chrysta_bell"
12991.0,3.0,0.0,3.0,0.0,0.0,"1, Mėgstu, kai kalės daro asmenukes su iškištu liežuviu, tiesiog ruošiasi pinigų nuotraukai"
12992.0,3.0,0.0,3.0,0.0,1.0," Myliu tave labiau, nei tos kalės anksčiau. Sakyk, kad prisiminsi, vaikeli, sakyk, kad prisiminsi. Aš mylėsiu tave iki laikų pabaigos. &#9203;&#128149;"
12994.0,3.0,0.0,3.0,0.0,1.0," Mylėti kales, bet tai ta pati kalė, į kurią įdėjome vamzdį. She suckin dick, thats the same bitch you give goodnight kiss"
12997.0,3.0,0.0,3.0,0.0,1.0,Lowkey tu vis dar mano kalė &#128527;
12999.0,3.0,0.0,3.0,0.0,1.0,Laiminga kalė vis dar Ekvadore&#128530;
13000.0,3.0,0.0,3.0,0.0,1.0," Luda sakė, kad jo kalė bloga, na, o mano atrodo geriau bet kokiu oru lol"
13001.0,3.0,1.0,1.0,2.0,0.0,"1,Luke Bryan yra toks pederastų įrankis"
13002.0,3.0,0.0,3.0,0.0,1.0,Melagė kalė http://t.co/TCjHTFxBhc
13005.0,3.0,0.0,0.0,3.0,2.0,MT: @DocKozlowski: Tedas Cruzas Mes didžiuojamės kvailais paukščiais. #StandWithCruz #KeepCruzing Ar tai kalambūras?
13008.0,3.0,0.0,3.0,0.0,0.0,"1,MANO. NIGGA!! RT @Lito_TheGawd: Geras jausmas neturėti jokių merginų. Yall net nebegali mesti to kaltinimo į mano pusę."
13012.0,3.0,0.0,0.0,0.0,3.0,"2, Beprotiška pagarba Affleckui už atsisakymą dėvėti Yankees kepuraitę, nors jį, kaip Sox gerbėją, tikriausiai erzino ir Mets kepuraitės dėvėjimas."
13013.0,3.0,3.0,1.0,2.0,0.0,"1,0,1,Pikta, kad tai šūdina sporto salė ir pilna šūdinų žmonių"
13014.0,3.0,0.0,3.0,0.0,1.0,Pateko į pasaulio seriją. Nedas Yostas čia dulkina visas kales žemai.
13015.0,3.0,0.0,3.0,0.0,0.0,"1,Vienas iš mano visų laikų favoritų atrodė kaip kalė didžiausioje scenoje."
13017.0,3.0,0.0,0.0,0.0,3.0,"2,Madea ir šis senas kalnietis kartu yra juokingi."
13018.0,3.0,0.0,0.0,3.0,2.0,Magellan? Tau nusispjauti į šiukšlių kalbas. @physguy2 @submix8c
13019.0,3.0,0.0,2.0,1.0,1.0,"1,Magiškas 8 kamuolys ar šios prostitutės yra lojalios? http://t.co/G77bWIaX7f"
13020.0,3.0,0.0,0.0,3.0,2.0,Dauguma jų ir taip yra šiukšlės.
13021.0,3.0,0.0,3.0,0.0,0.0,"1,Dauguma šito gramo merginų instafrontin http://t.co/3Nn47QAS"
13022.0,3.0,0.0,0.0,1.0,2.0,"2, Dauguma moterų istorijų vis tiek yra šiukšlės..."
13024.0,3.0,0.0,3.0,0.0,1.0," Įsitikinkite, kad ta putė švari"
13025.0,3.0,0.0,3.0,0.0,1.0,Makiažo atlikėjai = priedanga pardavinėjant putytes arba antrasis barmenų ar studentų darbas
13026.0,3.0,0.0,3.0,0.0,0.0,"1,Padaryk geriausią pirmąjį įspūdį, nes kitaip, kaip Nino Brown, atšauksiu tą kalę."
13028.0,3.0,1.0,2.0,0.0,1.0,"1,Makiažas gelbsti daugelį šių kalių nuo vienišumo"
13029.0,3.0,0.0,2.0,1.0,1.0,"1,Makiažas gelbsti jus, prostitutės"
13031.0,3.0,0.0,1.0,2.0,2.0,"Making up Drake disses&gt;&gt; RT @RepMyCityX: @TyZebruh negali sulaukti, kol galės pavadinti jį šiukšlėmis ir visiems pasakyti, kad B L U amžinai bus ožys iš Los Andželo"
13032.0,3.0,2.0,1.0,0.0,0.0,Man @Fugazi3011. Ducked mane kaip tikras kaimietis. Būtų suskaldęs tą baltųjų šiukšlių piderastą dangtį
13033.0,6.0,0.0,6.0,0.0,0.0,"1,Žmogau, negaliu nustoti žiūrėti į šitą merginą, kuri twerkina mano Facebook'e."
13034.0,3.0,1.0,2.0,0.0,1.0,Žmogus Aš turiu prostitutes ir jos visos yra toje pačioje vietoje &#128589;
13035.0,3.0,0.0,3.0,0.0,1.0,"Žmogus Tikiuosi, kad ji nemano, jog aš manau, kad ji yra prostitutė. @lezgnik"
13036.0,3.0,3.0,1.0,2.0,0.0,"1,Žmogus Aš ką tik žiūrėjau tą 50 atspalvių gėjaus treilerį ir tas šūdas atrodė kaip visų laikų prasčiausias filmas. Y'all be hyping up trash on here"
13037.0,3.0,3.0,0.0,2.0,1.0,"1,1,Žmogus Aš mieliau matau rytines kalės, kurios nekeičia savo išvaizdos su pirmadieniais atveju, nei matyti jay/bey plakatą. Ijs."
13038.0,3.0,2.0,1.0,0.0,0.0,"0,Man prisiekiu, kad šiandien lyg tauta trenkė Tony, kai jis vairavo dieną.... Šitas šiknius vos neatsitrenkė į mane..."
13039.0,3.0,0.0,3.0,0.0,1.0," Žmogau, aš maniau, kad ta telyčia buvo tavo sena kalė, kai tu pirmą kartą nuėjai pas federalinius, aš buvau tas negras, su kuriuo ji rūkė."
13040.0,3.0,0.0,3.0,0.0,1.0,"Žmogau, norėčiau, kad šita kalė tiesiog STFU!!!"
13042.0,3.0,0.0,3.0,0.0,1.0,"Žmogus Aš pavargau bendrauti su šiomis prostitutėmis, bet mano penis ne"
13043.0,3.0,0.0,2.0,1.0,1.0,"1,Žmogau, šiandien bandau pasiekti Charlie Sheen lygį ir ketinu tai padaryti"
13045.0,3.0,0.0,0.0,0.0,3.0,"2,Vyras suimtas po to, kai automobilyje rasta 40 atidarytų degtinės butelių http://t.co/VtusSbGHbR"
13047.0,3.0,0.0,3.0,0.0,1.0,"Šalia manęs sėdintis vyrukas turi dvi blogiausiai atrodančias prostitutes, kokias tik esu matęs, bet hey it is 2"
13049.0,6.0,0.0,6.0,0.0,1.0,Žmogaus rėmuo yra kalė
13050.0,3.0,0.0,3.0,0.0,1.0," Žmogau, jei bloga Washington Heights mergina Dyckmano gatvėje man patinka, griebia jos putę ir šaukia: kas gero, sūnau. Aš vis tiek dulkinuosi"
13051.0,3.0,0.0,3.0,0.0,0.0,"1, Žmogau, jei ta kalė nepaskambins man dėl darbo, uma bus spragtelėjusi."
13053.0,3.0,0.0,0.0,0.0,3.0,"2,Vyras su zebro rašto suknele apiplėšė banką http://t.co/3xaPAYzbge"
13055.0,3.0,0.0,3.0,0.0,1.0,"Žmogau, mano kalė yra gražioji Trojos Helena."
13056.0,3.0,1.0,2.0,0.0,1.0,Žmogus nustok elgtis kaip piderastas ir eik laimėti! @Kaepernick7
13060.0,3.0,0.0,3.0,0.0,1.0,Man that run game ain't no hoe. Fuck Alex. net nereikia jo kalės užpakalio
13061.0,6.0,1.0,5.0,0.0,1.0,"Žmogau, čia daug storų kalės."
13062.0,3.0,0.0,3.0,0.0,1.0," Žmogau, šitos kalės tokios nuobodžios yo. Kur tos linksmos, linksmos, laukinės kalės."
13063.0,3.0,0.0,2.0,1.0,1.0,"1, Žmogau, šitos kalės tokios pažįstamos, vieną minutę komandoje, kitą minutę jų nėra"
13064.0,6.0,0.0,6.0,0.0,1.0,"1,Man ši kalė kvepia pigiais lūpų dažais"
13066.0,3.0,0.0,2.0,1.0,1.0,"1,Žmogau, kodėl šios prostitutės išvis vargsta dėvėti drabužius, kai taip išeina."
13067.0,6.0,1.0,5.0,0.0,1.0,"Žmogau, kodėl pačios šlykščiausios kalės kalba daugiausiai."
13068.0,6.0,0.0,6.0,0.0,1.0," Žmogau, šį vakarą buvau išdulkintas per plauką, man taip netrukdo ta kalė &#128553;&#128514;&#128514;&#128514; #carryon"
13069.0,3.0,0.0,3.0,0.0,0.0,"1, Žmogau, norėčiau, kad dideli užpakaliai būtų naudojami kitu slapyvardžiu, o ne Judy... Shy yra toks tipiškas ir senas.."
13070.0,3.0,1.0,2.0,0.0,1.0," Žmogau, teta Petunija yra karališka kalė."
13071.0,3.0,0.0,0.0,3.0,2.0," Žmogau, tai rimtas Charos sportinis blizgesys. Yowza."
13072.0,3.0,0.0,3.0,0.0,0.0,"1,Mane, jei tas niekšas paskambins man 1 kartą ir pasakys, kad jis turi išvažiuoti, bet neišvažiuos."
13074.0,3.0,0.0,0.0,3.0,2.0,"Mann pirmosios rungtynės jau po 3 savaičių, negaliu sulaukti - kartą raudonplaukis, visada raudonplaukis -"
13077.0,3.0,0.0,0.0,3.0,2.0,Mannnn šįvakar jaučiasi kaip šiukšlė.
13078.0,3.0,0.0,3.0,0.0,1.0,Mannnnnnn šios prostitutės nėra ištikimos
13080.0,3.0,0.0,0.0,3.0,2.0,"Daugelis žmonių, teigiančių, kad slidus šlaitas dabar yra absoliutus, yra tie patys, kurie sakė, kad slidus šlaitas yra argumentas paranojiškiems iliuzionistams. #tcot"
13081.0,3.0,0.0,3.0,0.0,0.0,"1,Klonio kambarys sukasi SACTO STYLE"
13082.0,3.0,1.0,2.0,0.0,1.0,"Marca turi tiek daug merginų, kad nesupranta, ką daryti"
13084.0,3.0,1.0,0.0,0.0,2.0,"2,2,Marcus Smart priklauso Celtics komandai. Abu yra šiukšlės. Tai buvo lemta."
13088.0,3.0,0.0,3.0,0.0,1.0,"Marilyn Monroe nustatė standartą, ką gali pasiekti prostitutės visuomenėje"
13089.0,4.0,0.0,0.0,0.0,4.0,"2, Markas Teixeira pagaliau įsibėgėjo, HR ir pora BBs #Yankees"
13091.0,3.0,0.0,3.0,0.0,1.0, Mary Jane yra kvaila kalė
13093.0,3.0,0.0,2.0,1.0,1.0,"1,Matematika man amžinai painiojasi #retard"
13096.0,3.0,0.0,3.0,0.0,1.0," Maury kartais būna juokingas, bet ten rodomoms prostitutėms reikia išmušti iš vėžių!"
13097.0,3.0,0.0,0.0,0.0,3.0,"2, Tegul rojaus paukštis įskrenda tau į nosį."
13098.0,6.0,6.0,1.0,0.0,5.0,"2, Galbūt @barackobama yra spalvotas aklas su savo raudonomis linijomis ir visa kita. Tvirtos kalbos, jokio ėjimo. #tcot"
13099.0,3.0,0.0,0.0,3.0,2.0,"Galbūt nesijaučiu labai gerai, nes miegojau tik 3 val. Tikrai tai ne praėjusios nakties sausainių dėžutės & amp; krekerių vakarienė! &#128055; &#128534; #chunk"
13100.0,3.0,1.0,2.0,0.0,1.0,"1,Gal aš tau rašau ne pirma, nes tu skaitai mano žinutes ir neatsakinėji. &#128529;&#128529;&#128529;&#128529; k kalė. @NCPostGrad"
13101.0,3.0,0.0,3.0,0.0,1.0,Galbūt prieš vesdamasis mane į šį perpildytą barą turėjau informuoti pusbrolį apie savo socialinį nerimą. Iš šviesiosios pusės Teksasas turi karštų kalės
13102.0,3.0,0.0,3.0,0.0,1.0," Galbūt aš tave kada nors pamilsiu, galbūt mes kada nors užaugsime. Iki tol tiesiog sėdėk savo girtą užpakalį ant to kilimo ir tūpimo tako."
13103.0,3.0,0.0,3.0,0.0,0.0,"1,Galbūt aš tik koks nors rūstus užpakalis, kaip Obito"
13104.0,3.0,1.0,2.0,0.0,1.0," Galbūt aš esu tas vienintelis, galbūt aš esu tas antrasis, galbūt aš esu tas nigguh, kuriam tu skambini, kai tau nusibosta."
13105.0,3.0,0.0,3.0,0.0,1.0,"Galbūt jei nebūtum tokia pasipūtusi kalė, daugiau žmonių tave pamėgtų."
13106.0,3.0,0.0,2.0,1.0,1.0,"1,Galbūt kitą kartą, kai dieną gersiu, atsversiu tai savo kalės Mary Jane, nes #ItsLevelsTooThisShit"
13107.0,6.0,1.0,3.0,2.0,1.0," Gal ir nenoriai, bet jie tai padarė. Ką tai reiškia diskriminacijos įstatymui valstybėje? Kultūriniu požiūriu queer žmonėms valstybėje?"
13108.0,3.0,0.0,3.0,0.0,1.0,"Galbūt tau reikėtų valgyti makiažą, kad galėtum būti graži ir iš vidaus, kalė."
13109.0,3.0,2.0,1.0,0.0,0.0,"0,Mayweather yra pizda, jis laimi tik todėl, kad renkasi kovą ir renkasi niekam tikusius kovotojus. #fightPacquiao @FloydMayweather"
13110.0,3.0,0.0,0.0,0.0,3.0,"2, McCann, nors ir neturėdamas geriausio sezono, būtų žingsnis į priekį nuo Russel Martin. McCann arba Carlos Ruiz #MLB #Yankees"
13111.0,3.0,0.0,1.0,2.0,2.0,"2,McDonald's man dabar yra velniškai šlamštas"
13112.0,3.0,2.0,1.0,0.0,0.0,"0,Mcdonalds vamzdis savigynos muštynės: http://t.co/Gk5wbObJTC Tai vienas negras, kuriam paspausčiau ranką. Štai kaip reikia elgtis su šebonais."
13113.0,3.0,0.0,3.0,0.0,0.0,"1,Aš &amp; Elizabet yra žemyn kalės."
13114.0,3.0,0.0,3.0,0.0,1.0,"Me &amp; Lew skiriasi dėl filosofijos, aš sakau, kad reikia sudaužyti tą kalę."
13118.0,3.0,0.0,2.0,1.0,1.0,"1,Mes su @iamcolinquinn ketiname perkurti Džefersonus. Tik šį kartą jis bus Weezy, o mes susituokę su prieš operaciją buvusiomis transvestitėmis."
13120.0,3.0,0.0,3.0,0.0,0.0,"1,Aš ir mano didžioji kalė @saverearose http://t.co/hGmdurJFYT"
13121.0,3.0,0.0,3.0,0.0,1.0,Aš ir mano kalė http://t.co/AsYjv2K4Tt
13124.0,3.0,0.0,3.0,0.0,1.0," Aš ir mano nig @yungNAUGHTI be running shit Majamyje aikštelėje, per 3 dienas pralaimėjome tik vienerias rungtynes"
13126.0,3.0,0.0,0.0,0.0,3.0,"2,Aš ir šis dainos paukštis dainavome tame pačiame HS gospelo chore!!! http://t.co/aJ5HwhpRwc"
13129.0,3.0,0.0,2.0,1.0,1.0,Me n niccas ya tipo Neva mainai #'s.. nori kalbėti žemai n vis tiek gauti iš mūsų!
13130.0,3.0,0.0,3.0,0.0,1.0," Me to @sarayeagley Caffenate me, bitch, nes nežinau, kaip naudotis Dave'o kavos aparatu #struggles #CLEadventures"
13131.0,3.0,0.0,3.0,0.0,1.0," Man, kai žmonės bando prie manęs prieiti. &#128514; Ok hoe, cool! http://t.co/QduFiVVwHa"
13134.0,3.0,0.0,3.0,0.0,1.0," Aš: Mama, nuoširdžiai, ačiū, kad padarei iš manęs blogą kalę."
13135.0,3.0,0.0,0.0,0.0,3.0,"2, Aš: Atsisiunčia flappy bird*"
13136.0,3.0,0.0,2.0,1.0,1.0,"1,Aš: Užriškite ledo maišelius, nes kitaip apipilsite visą automobilį Kiersten: Kirsten: NAHHH, kalė, viskas bus šaunu.... http://t.co/158FCOn7SD"
13137.0,6.0,0.0,0.0,0.0,6.0,"2,Mėsos kepsnys bulvės su grietinėle elnienos kepsnys ir padažas pinto pupelės ir kukurūzų duona kriaušių pyragas ir duonos pudingas @ FHC"
13140.0,3.0,0.0,0.0,3.0,2.0," Susipažinkite su nuostabiu, mirtinai pavojingu Indijos beždžionių karaliumi &#8594; http://t.co/dGcmLFSIrh http://t.co/VYw3FsWwdv"
13142.0,3.0,0.0,3.0,0.0,1.0,Mei Haruka surišta ir priima tris gaidžius į savo putę ir&#160;burną http://t.co/jNcMCZEFSs
13143.0,6.0,0.0,6.0,0.0,1.0,Melo turėjo gauti kalę už rytus
13145.0,3.0,3.0,3.0,0.0,0.0,"0,0,0,Netradicinių religijų nariai visi yra nežmoniškos šiukšlės."
13146.0,3.0,0.0,0.0,0.0,3.0,"2,Atminimo savaitgalio ankstyvojo paukščio vyno pasivaikščiojimo kaina vis dar galioja! Turime 21 dalyvaujančią vietą http://t.co/bBYoTneeBn"
